user_id,response,created_at,name
616419,"OK,Medical student,Not specialized in epileptology,0-1 years",56:56.3,eeg_survey_5291
616427,"OK,Medical student,Specialized in adult epileptology,1-5 years",46:15.6,eeg_survey_5290
616447,"OK,Other,Not specialized in epileptology,None",54:22.1,eeg_survey_5291
616452,"OK,Other,Not specialized in epileptology,0-1 years",26:20.5,eeg_survey_5291
616551,"OK,Other,Not specialized in epileptology,None",10:25.6,eeg_survey_5291
616609,"OK,EEG technologist,Not specialized in epileptology,None",49:51.1,eeg_survey_5290
616611,"OK,Other,Not specialized in epileptology,None",41:34.2,eeg_survey_5290
616644,"OK,Other,Not specialized in epileptology,None",03:42.6,eeg_survey_5291
616663,"OK,Nurse,Specialized in pediatric epileptology,1-5 years",30:18.3,eeg_survey_5290
616692,"OK,Medical student,Not specialized in epileptology,None",49:09.3,eeg_survey_5290
616773,"OK,Other,Not specialized in epileptology,0-1 years",18:19.2,eeg_survey_5290
616775,"OK,Nurse,Not specialized in epileptology,None",54:22.0,eeg_survey_5290
616776,"OK,Other,Not specialized in epileptology,None",48:53.1,eeg_survey_5290
616791,"OK,Other,Not specialized in epileptology,0-1 years",05:41.5,eeg_survey_5290
616794,"OK,Medical student,Specialized in pediatric epileptology,None",17:31.1,eeg_survey_5291
616804,"OK,Medical student,Specialized in adult epileptology,1-5 years",43:42.8,eeg_survey_5290
616822,"OK,Medical student,Specialized in adult epileptology,0-1 years",53:14.8,eeg_survey_5290
616839,"OK,Other,Not specialized in epileptology,None",44:22.0,eeg_survey_5291
616840,"OK,Other,Not specialized in epileptology,1-5 years",56:49.1,eeg_survey_5291
617499,"OK,Medical student,Not specialized in epileptology,0-1 years",39:54.7,eeg_survey_5291
617844,"OK,Resident,Not specialized in epileptology,None",26:32.4,eeg_survey_5290
617859,"OK,Medical student,Specialized in adult epileptology,1-5 years",47:21.5,eeg_survey_5291
617899,"OK,Resident,Specialized in adult epileptology,None",12:08.5,eeg_survey_5290
617970,"OK,Other,Not specialized in epileptology,None",39:03.1,eeg_survey_5291
618095,"OK,Other,Not specialized in epileptology,None",08:04.6,eeg_survey_5290
618108,"OK,Medical student,Not specialized in epileptology,0-1 years",10:41.5,eeg_survey_5290
618141,"OK,Other,Not specialized in epileptology,None",32:35.4,eeg_survey_5291
618191,"OK,Medical student,Not specialized in epileptology,0-1 years",15:19.2,eeg_survey_5290
618198,"OK,Other,Specialized in adult epileptology,1-5 years",16:05.7,eeg_survey_5291
618266,"OK,Medical student,Not specialized in epileptology,None",59:45.5,eeg_survey_5291
618271,"OK,Medical student,Not specialized in epileptology,None",20:24.8,eeg_survey_5291
618325,"OK,Medical student,Specialized in adult epileptology,1-5 years",19:22.6,eeg_survey_5290
618326,"OK,Other,Not specialized in epileptology,None",42:52.0,eeg_survey_5291
618336,"OK,Medical student,Not specialized in epileptology,None",36:07.6,eeg_survey_5290
618343,"OK,Nurse,Not specialized in epileptology,None",44:18.9,eeg_survey_5291
618385,"OK,Medical student,Not specialized in epileptology,None",58:40.4,eeg_survey_5290
618394,"OK,Medical student,Not specialized in epileptology,None",02:11.5,eeg_survey_5290
618413,"OK,Medical student,Not specialized in epileptology,None",10:30.6,eeg_survey_5290
618427,"OK,Resident,Specialized in adult epileptology,More than 5 years",56:30.6,eeg_survey_5291
618434,"OK,Other,Not specialized in epileptology,None",18:48.2,eeg_survey_5290
618444,"OK,Nurse,Not specialized in epileptology,0-1 years",47:21.3,eeg_survey_5291
618553,"OK,Other,Not specialized in epileptology,None",10:28.3,eeg_survey_5291
618574,"OK,Medical student,Not specialized in epileptology,None",11:44.9,eeg_survey_5291
618609,"OK,Medical student,Not specialized in epileptology,None",39:09.9,eeg_survey_5290
618636,"OK,Medical student,Not specialized in epileptology,None",31:16.2,eeg_survey_5290
618679,"OK,Other,Not specialized in epileptology,0-1 years",57:11.8,eeg_survey_5290
618700,"OK,Other,Not specialized in epileptology,0-1 years",46:54.7,eeg_survey_5290
618757,"OK,Medical student,Not specialized in epileptology,0-1 years",59:15.7,eeg_survey_5291
618904,"OK,Resident,Not specialized in epileptology,None",42:54.4,eeg_survey_5290
618911,"OK,Nurse,Specialized in pediatric epileptology,None",45:39.5,eeg_survey_5290
618933,"OK,Other,Not specialized in epileptology,None",34:39.5,eeg_survey_5291
619081,"OK,Medical student,Not specialized in epileptology,More than 5 years",46:43.0,eeg_survey_5291
619089,"OK,Medical student,Not specialized in epileptology,0-1 years",39:54.1,eeg_survey_5290
619138,"OK,Resident,Not specialized in epileptology,None",55:25.3,eeg_survey_5290
619146,"OK,Other,Specialized in adult epileptology,1-5 years",58:00.5,eeg_survey_5291
619147,"OK,Nurse,Not specialized in epileptology,None",33:04.5,eeg_survey_5291
619196,"OK,Medical student,Not specialized in epileptology,None",29:26.4,eeg_survey_5291
619274,"OK,Other,Not specialized in epileptology,None",55:30.0,eeg_survey_5291
619289,"OK,Resident,Not specialized in epileptology,None",17:08.1,eeg_survey_5290
619320,"OK,Medical student,Not specialized in epileptology,None",53:30.5,eeg_survey_5291
